gene	C5_unstranded	C5_strand1	C5_strand2
LOC121820180	0	0	0
AKAP7	0	0	0
LOC121820181	0	0	0
LOC105610729	0	0	0
ARG1	0	0	0
MED23	1562	844	718
ENPP3	67	33	34
ENPP1	559	314	245
CCN2	26	24	2
LOC105612882	0	0	0
LOC105612881	146	84	62
MOXD1	21	21	0
LOC114116258	0	0	0
STX7	37	13	24
LOC114116277	0	0	0
TAAR9	0	0	0
TAAR8	0	0	0
LOC101102492	0	0	0
LOC101118705	32	0	32
LOC101118960	0	0	0
LOC101103241	0	0	0
LOC101103482	0	0	0
TAAR5	168	83	85
LOC101119483	0	0	0
LOC101104500	0	0	0
LOC101104757	0	0	0
TAAR1	0	0	0
VNN1	73	28	45
LOC114116269	0	0	0
LOC101119994	0	0	0
VNN2	264	118	146
SLC18B1	378	198	180
RPS12	2177	1026	1151
LOC114116284	0	0	0
LOC114116240	0	0	0
LOC114116260	0	0	0
LOC114116239	19	0	19
EYA4	46	9	37
TRNAC-ACA_126	0	0	0
TCF21	0	0	0
TBPL1	0	0	0
SLC2A12	260	136	124
SGK1	0	0	0
LOC121820187	0	0	0
LOC101120251	0	0	0
LOC106990490	39	33	6
ALDH8A1	0	0	0
HBS1L	314	178	136
MYB	265	134	131
TRNAE-CUC_26	0	0	0
AHI1	0	0	0
PDE7B	199	97	102
LOC114116101	0	0	0
LOC121820189	0	0	0
LOC121820188	0	0	0
MTFR2	0	0	0
BCLAF1	277	138	139
MAP7	153	108	45
TRNAG-CCC_93	0	0	0
MAP3K5	63	22	41
PEX7	0	0	0
SLC35D3	0	0	0
IL20RA	49	29	20
LOC121820190	0	0	0
IL22RA2	0	0	0
IFNGR1	137	79	58
TRNAG-CCC_94	0	0	0
OLIG3	0	0	0
TNFAIP3	0	0	0
LOC101113683	0	0	0
ARFGEF3	172	50	122
LOC121820191	0	0	0
SMIM28	0	0	0
HEBP2	0	0	0
NHSL1	328	175	153
LOC121820192	0	0	0
CCDC28A	0	0	0
ECT2L	290	163	127
REPS1	138	86	52
ABRACL	0	0	0
LOC114116253	1	0	1
HECA	0	0	0
TXLNB	0	0	0
TRNAS-GGA_146	0	0	0
LOC121820193	0	0	0
CITED2	69	46	23
LOC114116249	0	0	0
LOC121820194	0	0	0
TRNAH-GUG_21	0	0	0
TRNAC-ACA_127	0	0	0
NMBR	0	0	0
GJE1	0	0	0
VTA1	45	24	21
ADGRG6	241	153	88
TRNAF-GAA_13	0	0	0
HIVEP2	45	24	21
TRNAC-ACA_128	0	0	0
AIG1	37	22	15
ADAT2	36	13	23
PEX3	0	0	0
LOC114116109	0	0	0
FUCA2	36	18	18
PHACTR2	124	59	65
LTV1	189	86	103
ZC2HC1B	0	0	0
PLAGL1	72	57	15
SF3B5	902	513	389
STX11	42	26	16
LOC114116110	0	0	0
TRNAW-CCA_120	0	0	0
LOC121820195	0	38	63
TRNAL-UAA_2	0	63	38
UTRN	1696	829	867
TRNAS-GGA_147	0	0	0
LOC114116283	0	0	0
EPM2A	76	55	21
TRNAG-CCC_95	54	31	23
FBXO30	58	25	33
SHPRH	365	175	190
GRM1	129	63	66
RAB32	0	0	0
ADGB	93	57	36
STXBP5	385	216	169
SAMD5	0	0	0
SASH1	181	101	80
LOC121820227	0	0	0
LOC114116255	0	0	0
UST	58	35	23
LOC121820196	0	0	0
TAB2	62	38	24
TRNAE-UUC_56	0	0	0
LOC121820197	0	0	0
ZC3H12D	0	0	0
PPIL4	199	102	97
GINM1	50	0	50
KATNA1	654	376	278
LATS1	0	0	0
NUP43	0	0	0
PCMT1	98	73	25
LRP11	0	0	0
LOC114116113	0	0	0
LOC114116144	107	36	71
LOC114116085	371	185	186
LOC114116087	0	0	0
LOC114116088	0	0	0
LOC101111174	0	0	0
LOC114108725	281	161	120
LOC114116077	0	0	0
LOC114116134	0	0	0
LOC121820201	1	0	1
LOC114116078	148	37	111
LOC101103958	146	77	69
LOC114116137	0	0	0
LOC106991302	0	0	0
LOC114116073	0	0	0
LOC114116224	94	49	45
LOC114116193	77	40	37
LOC121820202	0	0	0
RAET1E	0	0	0
LOC114116076	0	0	0
LOC101121838	0	0	0
PPP1R14C	0	0	0
IYD	0	0	0
LOC121820185	224	90	134
PLEKHG1	26	25	1
TRNAW-CCA_121	0	0	0
TRNAW-CCA_122	0	0	0
TRNAS-GGA_148	0	0	0
MTHFD1L	66	28	38
LOC114116282	0	0	0
AKAP12	237	109	128
ZBTB2	0	0	0
RMND1	133	62	71
ARMT1	0	0	0
LOC121820205	19	19	0
CCDC170	0	0	0
ESR1	0	0	0
LOC114116119	0	0	0
SYNE1	200	94	106
MYCT1	18	6	12
VIP	0	0	0
FBXO5	61	33	28
MTRF1L	15	7	8
RGS17	0	0	0
LOC101104501	0	0	0
TRNAW-CCA_123	0	0	0
OPRM1	423	224	199
IPCEF1	0	0	0
CNKSR3	95	34	61
LOC106990322	0	0	0
LOC101105418	0	0	0
LOC101105666	347	190	157
SCAF8	272	119	153
LOC121820206	0	0	0
TIAM2	122	72	50
TRNAS-GGA_149	0	0	0
TFB1M	0	0	0
CLDN20	0	0	0
NOX3	0	0	0
TRNAE-UUC_57	0	0	0
LOC121820207	0	0	0
LOC121820208	28	0	28
ARID1B	1538	829	709
TRNAC-ACA_129	0	0	0
LOC121820209	0	0	0
LOC121820210	0	0	0
TMEM242	0	0	0
LDHAL6B	0	0	0
ZDHHC14	117	65	52
SNX9	130	75	55
LOC114116213	0	0	0
LOC105609002	0	0	0
SYNJ2	0	0	0
SERAC1	68	36	32
GTF2H5	58	26	32
TULP4	61	35	26
LOC114116165	0	0	0
LOC105609000	10	2	8
TMEM181	27	15	12
DYNLT1	0	0	0
SYTL3	0	0	0
EZR	541	303	238
RSPH3	0	0	0
LOC101109975	50	31	19
LOC121820213	0	0	0
FNDC1	0	0	0
TRNAC-GCA_133	0	0	0
LOC121820237	0	0	0
SOD2	14	14	0
LOC121820214	0	0	0
LOC101110516	659	341	318
ACAT2	0	24	30
TCP1	0	30	24
LOC114116237	0	0	0
LOC114116238	0	0	0
MRPL18	44	21	23
PNLDC1	0	0	0
MAS1	0	0	0
IGF2R	0	0	0
SLC22A1	0	0	0
SLC22A2	0	0	0
TRNAH-GUG_22	0	0	0
LOC114116167	141	48	93
SLC22A3	0	0	0
PLG	0	0	0
MAP3K4	0	0	0
AGPAT4	0	0	0
TRNAG-GCC_29	0	0	0
LOC114116215	0	0	0
PRKN	107	63	44
TRNAW-CCA_124	0	0	0
PACRG	0	0	0
LOC101113502	73	38	35
LOC114116168	0	0	0
LOC105608368	23	23	0
QKI	646	348	298
LOC105608370	743	334	409
LOC105608371	0	0	0
LOC114116268	0	0	0
C8H6orf118	47	21	26
LOC121820186	58	31	27
PDE10A	65	39	26
LOC114116170	0	0	0
LOC114116275	0	0	0
TBXT	0	0	0
TRNAS-GGA_150	0	0	0
TRNAG-CCC_96	0	0	0
PRR18	0	0	0
SFT2D1	76	24	52
LOC121820215	0	0	0
MPC1	67	31	36
LOC121820216	108	25	83
RPS6KA2	0	0	0
RNASET2	109	50	59
CEP43	45	20	25
LOC121820217	0	0	0
LOC121820218	0	0	0
CCR6	0	0	0
GPR31	0	0	0
TCP10L	75	46	29
LOC121820219	0	0	0
TTLL2	0	0	0
UNC93A	0	0	0
LOC121820220	0	0	0
LOC121820222	0	0	0
LOC121820221	0	0	0
LOC114116172	25	0	25
LOC114116219	0	0	0
LOC114116220	0	0	0
LOC114116173	0	0	0
AFDN	37	0	37
KIF25	0	0	0
FRMD1	0	0	0
LOC121820223	0	0	0
DACT2	0	0	0
SMOC2	55	29	26
LOC121820224	0	0	0
LOC114116225	0	0	0
THBS2	0	0	0
WDR27	44	24	20
C8H6orf120	36	0	36
PHF10	0	0	0
DYNLT2	0	0	0
ERMARD	61	38	23
LOC121820225	0	0	0
LOC121820226	0	0	0
DLL1	149	86	63
LOC114116179	318	184	134
LOC114116178	67	26	41
LOC114116180	0	0	0
FAM120B	48	30	18
PSMB1	144	75	69
TBP	0	0	0
PDCD2	54	28	26
DDX43	0	0	0
OOEP	121	70	51
KHDC3L	0	0	0
KHDC1	0	0	0
TRNAC-GCA_134	0	0	0
KCNQ5	0	0	0
TRNAC-GCA_135	0	0	0
LOC114116508	0	0	0
LOC114116444	0	0	0
LOC114116502	0	0	0
RIMS1	118	45	73
LOC105610370	0	0	0
MIR30A	0	0	0
LOC114116445	0	0	0
OGFRL1	81	24	57
LOC121820377	0	0	0
B3GAT2	0	0	0
SMAP1	243	135	108
SDHAF4	26	13	13
FAM135A	0	0	0
COL9A1	59	40	19
COL19A1	461	219	242
LMBRD1	43	17	26
ADGRB3	41	25	16
TRNAY-GUA_21	0	0	0
TRNAW-CCA_125	20	20	0
TRNAS-GGA_151	0	0	0
LOC101104505	0	0	0
LOC121820289	346	172	174
PHF3	84	36	48
PTP4A1	0	0	0
LOC105614210	111	58	53
LOC101105008	77	34	43
LOC106991342	0	0	0
LOC121820290	0	0	0
LOC121820291	0	0	0
ZNF250	61	29	32
ZNF16	0	0	0
C9H8orf33	0	0	0
ZNF34	23	23	0
RPL8	2908	1542	1366
LOC101116495	0	0	0
ZNF7	0	0	0
COMMD5	65	31	34
LOC114116440	0	0	0
ARHGAP39	82	28	54
C9H8orf82	0	0	0
LRRC24	205	115	90
LRRC14	0	0	0
RECQL4	59	28	31
MFSD3	74	29	45
GPT	93	49	44
PPP1R16A	0	0	0
FOXH1	0	0	0
KIFC2	48	26	22
LOC114116438	42	41	1
LOC101113858	245	142	103
TONSL	0	0	0
VPS28	438	233	205
SLC39A4	0	0	0
CPSF1	15	7	8
ADCK5	151	71	80
SLC52A2	0	0	0
FBXL6	52	23	29
TMEM249	0	0	0
SCRT1	0	0	0
DGAT1	84	49	35
HSF1	0	0	0
BOP1	68	33	35
SCX	0	0	0
MROH1	877	420	457
LOC114116490	0	0	0
LOC101110150	0	0	0
HGH1	0	0	0
WDR97	0	0	0
MAF1	0	0	0
SHARPIN	113	45	68
LOC101113599	175	64	111
GPAA1	95	54	41
OPLAH	54	110	137
EXOSC4	407	287	197
LOC101110948	0	59	57
SPATC1	0	0	0
PARP10	270	126	144
GRINA	81	36	45
PLEC	1203	633	570
EPPK1	0	0	0
NRBP2	0	0	0
PUF60	0	0	0
SCRIB	327	144	183
IQANK1	0	0	0
LOC121820295	0	0	0
FAM83H	0	0	0
MAPK15	82	48	34
CCDC166	42	31	11
ZNF623	0	0	0
GFUS	0	0	0
PYCR3	0	0	0
TIGD5	0	0	0
EEF1D	3481	1851	1630
NAPRT	321	134	187
MROH6	26	12	14
GSDMD	1352	656	696
ZC3H3	0	0	0
LOC121820297	0	0	0
MAFA	0	0	0
RHPN1	86	32	54
TOP1MT	0	0	0
ZNF696	0	0	0
GLI4	0	0	0
LOC105613390	0	0	0
LOC121820299	0	0	0
GPIHBP1	732	383	349
LY6H	0	0	0
LY6L	0	0	0
LY6E	0	0	0
LOC101116324	0	0	0
CYP11B1	0	0	0
GML	0	0	0
TRNAC-ACA_130	52	21	31
LOC101102377	0	0	0
LY6K	0	0	0
LOC105614076	0	0	0
LY6D	0	0	0
LOC101119226	82	36	46
LYPD2	0	0	0
SLURP1	0	0	0
THEM6	0	0	0
PSCA	0	0	0
JRK	84	47	37
ARC	0	0	0
LOC101117342	0	0	0
ADGRB1	0	0	0
TSNARE1	72	28	44
LOC121820378	0	0	0
LOC101118112	0	0	0
PTP4A3	54	14	40
GPR20	0	0	0
SLC45A4	0	0	0
LOC121820302	0	0	0
LOC121820301	0	0	0
DENND3	52	11	41
LOC121820303	0	0	0
PTK2	62	26	36
AGO2	627	324	303
CHRAC1	0	0	0
LOC114116344	0	0	0
LOC105609657	0	0	0
TRAPPC9	325	169	156
LOC114116449	0	0	0
LOC121820305	0	0	0
KCNK9	0	0	0
LOC114116450	0	0	0
COL22A1	285	174	111
LOC114116520	0	0	0
FAM135B	423	234	189
LOC105605854	146	66	80
LOC121820306	0	0	0
KHDRBS3	25	13	12
TRNAG-CCC_97	0	0	0
LOC121820307	258	137	121
LOC114116349	0	0	0
MIR30D	0	0	0
MIR30B	0	0	0
ZFAT	157	97	60
LOC105608712	0	0	0
ST3GAL1	485	226	259
LOC121820317	0	0	0
NDRG1	42	22	20
TRNAC-ACA_131	0	0	0
CCN4	0	0	0
LOC121820382	0	0	0
TG	0	0	0
SLA	66	35	31
PHF20L1	819	447	372
TMEM71	0	0	0
DNAAF11	0	0	0
LOC121820389	0	0	0
KCNQ3	0	0	0
HHLA1	0	0	0
OC90	196	113	83
LOC121820319	0	0	0
LOC121820318	0	0	0
EFR3A	85	50	35
LOC105608701	0	0	0
ADCY8	206	108	98
TRNAG-CCC_98	0	0	0
TRNAC-ACA_132	0	0	0
LOC114116453	0	0	0
LOC114116486	0	0	0
ASAP1	204	89	115
TRNAC-GCA_136	0	0	0
CYRIB	287	127	160
LOC114116487	0	0	0
GSDMC	0	0	0
TRNAC-ACA_133	0	0	0
LOC121820320	0	0	0
LOC105612888	113	76	37
LOC121820323	0	0	0
LOC121820324	0	0	0
LOC121820321	139	55	84
LOC121820325	0	0	0
LOC121820322	0	0	0
MYC	69	37	32
LOC114116351	2	0	2
LOC114116456	0	0	0
LOC114116505	0	0	0
LOC121820326	0	0	0
LOC114116413	396	206	190
LOC121820327	257	157	100
LRATD2	178	82	96
LOC114116500	0	0	0
LOC114116522	0	0	0
TRIB1	282	125	157
LOC121820328	18	18	0
LOC105611791	0	0	0
NSMCE2	68	22	46
WASHC5	94	72	22
SQLE	0	0	0
ZNF572	20	16	4
LOC101105336	97	52	45
LOC121820383	0	0	0
MTSS1	134	79	55
LOC121820329	0	0	0
NDUFB9	375	159	216
TATDN1	0	0	0
LOC105609073	0	0	0
RNF139	40	19	21
TRMT12	0	0	0
TMEM65	174	103	71
FER1L6	27	17	10
FAM91A1	26	26	0
LOC105616014	0	0	0
ANXA13	10	0	10
LOC121820330	0	0	0
KLHL38	86	32	54
TRNAG-UCC_43	0	0	0
LOC121816003	0	0	0
FBXO32	218	100	118
NTAQ1	0	0	0
ATAD2	0	0	0
ZHX1	64	37	27
C9H8orf76	0	0	0
FAM83A	0	0	0
TRNAM-CAU_6	0	0	0
TBC1D31	79	35	44
DERL1	39	4	35
LOC114116359	0	0	0
LOC114116360	31	0	31
LOC101109545	148	80	68
ZHX2	75	39	36
LOC121820331	0	0	0
LOC101110341	87	65	22
LOC101110602	573	316	257
TRNAM-CAU_7	0	0	0
LOC105609190	0	0	0
LOC121820332	0	0	0
LOC105609191	0	0	0
CEBPD	705	378	327
SPIDR	65	32	33
LOC121820334	0	0	0
LOC105609193	28	14	14
LOC121820333	0	0	0
LOC101111106	0	0	0
PRKDC	349	165	184
MCM4	0	0	0
UBE2V2	0	0	0
LOC105609197	118	35	83
TRNAR-CCU_17	0	0	0
EFCAB1	97	60	37
LOC105616018	0	0	0
SNAI2	0	0	0
PPDPFL	371	165	206
SNTG1	0	0	0
LOC121820385	208	92	116
LOC114116514	0	0	0
LOC121820335	0	0	0
PCMTD1	10	6	4
ST18	185	59	126
LOC101106696	0	0	0
ALKAL1	0	0	0
RB1CC1	41	41	0
TRNAH-AUG_5	0	0	0
NPBWR1	0	0	0
OPRK1	0	0	0
TRNAC-ACA_134	0	0	0
ATP6V1H	62	34	28
RGS20	0	0	0
TCEA1	52	17	35
LYPLA1	200	65	135
MRPL15	106	53	53
LOC121820308	874	376	498
SOX17	0	0	0
LOC101114620	128	81	47
LOC106991348	0	0	0
LOC114116503	0	0	0
TRNAW-CCA_126	0	0	0
XKR4	77	43	34
TMEM68	0	0	0
TGS1	94	54	40
LYN	58	38	20
RPS20	2658	1412	1246
LOC114116498	0	0	0
LOC114116499	0	0	0
MOS	0	0	0
PLAG1	40	16	24
CHCHD7	155	63	92
LOC121820336	0	0	0
SDR16C5	0	0	0
LOC101116323	0	0	0
PENK	0	0	0
BPNT2	0	0	0
FAM110B	63	33	30
UBXN2B	0	0	0
LOC101116841	0	0	0
LOC101117086	102	62	40
NSMAF	0	0	0
TRNAW-CCA_127	0	0	0
TOX	141	71	70
TRNAC-GCA_137	0	0	0
LOC114116513	0	0	0
TRNAY-AUA_12	0	0	0
LOC114116496	0	0	0
CA8	673	379	294
LOC121820387	87	37	50
TRNAG-CCC_99	0	0	0
RAB2A	0	0	0
CHD7	761	614	464
LOC121820337	0	130	187
LOC114116364	0	0	0
LOC114116365	0	0	0
CLVS1	184	124	121
ASPH	90	102	49
LOC101118452	0	0	0
NKAIN3	0	0	0
LOC114116422	0	0	0
LOC114116539	0	0	0
GGH	71	8	63
TTPA	198	109	89
YTHDF3	62	33	29
TRNAW-CCA_128	0	0	0
BHLHE22	0	0	0
LOC101119648	144	67	77
LOC105609787	0	0	0
LOC114116511	0	0	0
TRNAC-ACA_135	0	0	0
ARMC1	73	21	52
LOC114116460	32	17	15
MTFR1	145	97	48
LOC114116368	0	0	0
PDE7A	142	66	76
TRNAS-GGA_152	0	0	0
DNAJC5B	0	0	0
TRNAY-GUA_22	0	0	0
TRNAY-GUA_23	0	0	0
TRNAA-AGC_5	0	0	0
TRIM55	90	53	37
CRH	0	0	0
RRS1	0	0	0
ADHFE1	0	0	0
VXN	0	0	0
LOC114116510	0	0	0
MYBL1	0	0	0
VCPIP1	56	36	20
LOC101122444	148	76	72
TRNAY-AUA_13	0	0	0
MCMDC2	0	0	0
LOC121820309	78	25	53
LOC114116491	0	0	0
TCF24	0	0	0
PPP1R42	0	0	0
COPS5	0	0	0
CSPP1	1209	656	553
ARFGEF1	31	18	13
CPA6	0	0	0
LOC114116371	0	0	0
LOC101102990	0	0	0
PREX2	183	87	96
C9H8orf34	0	0	0
SULF1	0	0	0
SLCO5A1	592	346	246
TRNAG-CCC_100	0	0	0
PRDM14	136	67	69
NCOA2	0	0	0
LOC114116519	0	0	0
TRAM1	655	291	364
LACTB2	0	0	0
XKR9	0	0	0
LOC101115217	0	0	0
TRNAC-GCA_138	0	0	0
LOC114116494	0	0	0
EYA1	196	124	72
LOC105607365	116	66	50
MSC	0	0	0
LOC105607367	0	0	0
LOC114116461	0	0	0
TRPA1	32	32	0
KCNB2	0	0	0
TRNAS-GGA_153	0	0	0
LOC114116515	0	0	0
TERF1	23	0	23
LOC114116507	0	0	0
SBSPON	48	22	26
TRNAE-UUC_58	0	0	0
C9H8orf89	335	167	168
RPL7	2818	1519	1299
RDH10	101	47	54
STAU2	0	0	0
UBE2W	162	74	88
ELOC	93	42	51
TMEM70	0	0	0
LY96	0	0	0
LOC121820338	0	0	0
TRNAE-UUC_59	0	0	0
LOC114116516	0	0	0
LOC101108497	0	0	0
JPH1	182	92	90
GDAP1	0	0	0
PI15	46	20	26
CRISPLD1	0	0	0
TRNAG-UCC_44	0	0	0
HNF4G	0	0	0
LOC114116512	0	0	0
LOC121820339	0	0	0
LOC105611154	0	0	0
LOC121820340	0	0	0
ZFHX4	1036	551	485
PEX2	79	36	43
LOC105613955	0	0	0
LOC114116518	0	0	0
LOC114116506	0	0	0
LOC114116529	0	0	0
LOC121820341	0	0	0
LOC121820342	169	103	66
IL7	0	0	0
ZC2HC1A	0	0	0
PKIA	74	32	42
TRNAF-GAA_14	0	0	0
LOC114116375	0	0	0
LOC114116489	0	0	0
STMN2	79	22	57
TRNAY-GUA_24	0	0	0
HEY1	106	48	58
TPD52	406	203	203
LOC121820390	0	0	0
ZBTB10	113	60	53
LOC106991350	0	0	0
ZNF704	197	82	115
LOC121820343	0	0	0
LOC114116463	0	0	0
PAG1	0	0	0
LOC121820344	0	0	0
LOC114116376	89	44	45
FABP5	0	0	0
LOC101113077	0	0	0
FABP9	0	0	0
FABP4	0	0	0
FABP12	0	0	0
CCN3	0	0	0
LOC114116464	0	0	0
MAL2	46	0	46
COLEC10	0	0	0
TNFRSF11B	0	0	0
LOC114116488	0	0	0
LOC114116379	0	0	0
SAMD12	335	186	149
LOC114116380	0	0	0
TRNAG-CCC_101	0	0	0
LOC121820345	316	180	136
EXT1	121	49	72
MED30	83	43	40
SLC30A8	1121	621	500
AARD	0	0	0
RAD21	107	70	37
UTP23	0	0	0
EIF3H	115	16	99
LOC105610475	0	0	0
TRPS1	118	45	73
TRNAC-ACA_136	0	0	0
TRNAW-CCA_129	0	0	0
TRNAC-GCA_139	0	0	0
LOC121820346	144	71	73
LOC121820348	0	0	0
LOC121820311	0	0	0
LOC121820312	0	0	0
LOC121820347	0	0	0
LOC121820313	0	0	0
LOC101116738	150	86	64
LOC114116429	33	16	17
LOC114116524	0	0	0
TRNAE-UUC_60	0	0	0
TRNAW-CCA_130	0	0	0
TRNAY-AUA_14	0	0	0
KCNV1	0	0	0
LOC101121611	0	0	0
SYBU	128	59	69
LOC114116383	0	0	0
EBAG9	0	0	0
PKHD1L1	599	311	288
ENY2	0	0	0
NUDCD1	134	66	68
LOC121820349	0	0	0
TRNAC-GCA_140	0	0	0
TRHR	0	0	0
TMEM74	0	0	0
LOC105610181	0	0	0
EMC2	489	265	224
EIF3E	108	61	47
LOC114116509	0	0	0
RSPO2	9	4	5
TRNAC-ACA_137	0	0	0
LOC114116467	0	0	0
ANGPT1	18	18	0
LOC121820350	89	40	49
LOC114116384	0	0	0
ABRA	0	0	0
OXR1	0	0	0
ZFPM2	0	0	0
LOC114116388	0	0	0
LOC114116492	0	0	0
LOC114116497	0	0	0
LOC105609290	0	0	0
LRP12	61	61	0
DPYS	87	40	47
LOC101102317	63	37	26
RIMS2	704	354	350
DCAF13	0	0	0
SLC25A32	0	0	0
CTHRC1	0	0	0
FZD6	0	0	0
BAALC	1	0	1
LOC114116535	29	29	0
LOC105611918	0	0	0
ATP6V1C1	100	73	27
LOC121820351	0	0	0
AZIN1	392	154	238
LOC105611919	0	122	74
TRNAE-UUC_61	0	74	122
LOC121820352	0	0	0
KLF10	0	0	0
LOC121820353	0	0	0
ODF1	116	52	64
TRNAC-ACA_138	0	0	0
UBR5	101	42	59
TRNAC-ACA_139	0	0	0
RRM2B	0	0	0
NCALD	0	0	0
GRHL2	240	123	117
LOC114116527	0	0	0
TRNAG-GCC_30	0	0	0
LOC114116495	0	0	0
LOC114116526	0	0	0
LOC121820354	117	58	59
LOC121820355	0	0	0
LOC121820356	0	0	0
LOC121820357	0	0	0
ZNF706	0	0	0
LOC105616076	51	20	31
LOC121820391	0	0	0
YWHAZ	218	108	110
PABPC1	4423	2226	2197
SNX31	197	105	92
LOC105616104	0	0	0
ANKRD46	0	0	0
LOC121820358	0	0	0
LOC114116471	0	0	0
LOC105609920	0	0	0
RNF19A	0	0	0
SPAG1	485	241	244
POLR2K	105	78	27
FBXO43	0	0	0
RGS22	0	0	0
LOC105609918	1152	648	504
VPS13B	330	187	143
LOC114116537	0	0	0
LOC106991327	29	12	17
OSR2	0	0	0
TRNAC-GCA_141	0	0	0
STK3	82	33	49
KCNS2	0	0	0
NIPAL2	67	32	35
POP1	0	0	0
TRNAG-CCC_102	0	0	0
RIDA	272	138	134
ERICH5	0	0	0
RPL30	3443	1765	1679
LOC114116536	63	18	45
MATN2	84	41	43
LAPTM4B	74	34	41
MTDH	134	92	42
LOC101107532	0	0	0
LOC121820360	0	0	0
LOC121820361	0	0	0
TSPYL5	110	46	64
CPQ	65	34	31
TRNAC-ACA_140	0	0	0
SDC2	141	75	66
LOC121820380	0	0	0
LOC121820315	0	0	0
PTDSS1	20	13	7
MTERF3	193	130	63
LOC114116394	0	0	0
LOC101108663	50	29	21
GDF6	0	0	0
TRNAW-CCA_131	0	0	0
LOC114116504	0	0	0
TRNAS-AGA_10	0	0	0
CFAP418	0	0	0
LOC105610876	0	0	0
LOC121820362	27	27	0
LOC121820363	0	0	0
LOC121816001	0	0	0
PLEKHF2	91	50	41
LOC121820364	0	0	0
LOC114116472	0	0	0
NDUFAF6	80	50	30
LOC114116540	0	0	0
LOC121820365	0	0	0
LOC121820366	14	6	8
TP53INP1	12	1	11
LOC121820316	0	0	0
CCNE2	0	16	20
LOC114116395	0	0	0
INTS8	116	84	68
DPY19L4	95	25	70
ESRP1	103	26	77
VIRMA	218	138	80
RAD54B	0	0	0
LOC105616092	53	32	21
GEM	0	0	0
CDH17	82	26	56
PDP1	693	381	312
LOC105610886	0	0	0
TMEM67	346	187	159
RBM12B	261	176	172
CIBAR1	89	86	90
LOC105610887	0	0	0
LOC101112827	0	0	0
LOC114116534	0	0	0
TRIQK	0	0	0
LOC101108057	34	11	23
RUNX1T1	117	46	71
TRNAG-CCC_103	0	0	0
SLC26A7	21	21	0
LRRC69	0	0	0
OTUD6B	0	0	0
LOC105609758	0	0	0
PIP4P2	101	40	61
C9H8orf88	0	0	0
TMEM64	0	0	0
CALB1	0	0	0
DECR1	0	0	0
LOC121820368	64	35	29
NBN	41	0	41
OSGIN2	358	166	192
RIPK2	63	23	40
MMP16	39	19	20
CNBD1	0	0	0
CNGB3	0	0	0
CPNE3	130	71	59
RMDN1	0	0	0
WWP1	112	66	46
LOC101112828	0	0	0
ATP6V0D2	0	0	0
LOC105610324	0	0	0
PSKH2	0	0	0
LOC121820369	0	0	0
CA2	0	0	0
CA3	204	112	92
LOC114116405	3	2	1
CA1	124	62	62
LOC114116406	0	0	0
LOC114116475	1	0	1
CA13	207	113	94
RBIS	27	72	81
E2F5	86	130	82
LRRCC1	0	0	0
LOC101114368	0	0	0
LOC105610833	232	171	61
RALYL	1070	510	560
TRNAS-GGA_154	0	0	0
LOC114116517	0	0	0
TRNAC-GCA_142	0	0	0
LOC101118963	0	0	0
SNX16	16	16	0
LOC114116407	96	24	72
CHMP4C	0	0	0
ZFAND1	0	0	0
SLC10A5	0	0	0
IMPA1	199	109	90
LOC114116409	0	0	0
ENPP2	239	126	113
LOC105611737	0	0	0
LOC121820370	31	16	15
TAF2	312	155	157
DSCC1	54	26	28
DEPTOR	25	0	25
LOC121820371	0	0	0
COL14A1	567	282	285
MRPL13	163	70	93
LOC101116918	93	26	67
SNTB1	197	95	102
LOC114116412	45	27	18
LOC121820373	0	0	0
LOC121820372	0	0	0
LOC114116477	0	0	0
LOC114116528	0	0	0
LOC101118284	0	0	0
PCDH20	0	0	0
LOC114116743	0	0	0
TDRD3	50	27	23
LOC114116737	0	0	0
DIAPH3	228	111	117
LOC121820491	0	0	0
PCDH17	0	0	0
LOC114116748	168	54	114
LOC114116754	0	0	0
UTP14C	0	0	0
TRNAS-GGA_155	0	0	0
LOC105610339	0	0	0
OLFM4	0	0	0
PCDH8	0	0	0
CNMD	0	0	0
SUGT1	39	16	23
ELF1	0	0	0
TRNAK-CUU_12	0	0	0
TRNAE-UUC_62	0	0	0
WBP4	1120	538	582
LOC121820417	43	22	21
LOC101122871	0	0	0
LOC101107365	0	0	0
MTRF1	0	0	0
NAA16	6	0	6
RGCC	321	213	108
LOC114116684	0	0	0
VWA8	229	89	140
DGKH	652	328	324
AKAP11	43	17	26
TRNAY-AUA_15	0	0	0
TNFSF11	0	0	0
FAM216B	53	19	34
TRNAG-CCC_104	47	21	26
EPSTI1	206	94	112
DNAJC15	0	0	0
ENOX1	40	18	22
LOC114116596	0	0	0
LOC101109369	32	12	20
CCDC122	0	0	0
LACC1	88	36	52
SMIM2	102	59	43
SERP2	49	25	24
TSC22D1	488	217	271
LOC114116685	121	55	66
TRNAE-UUC_63	0	0	0
NUFIP1	0	0	0
GPALPP1	100	48	52
GTF2F2	57	28	29
KCTD4	0	0	0
LOC121820492	0	0	0
LOC114116763	0	0	0
TPT1	226	138	88
LOC114116762	0	0	0
SLC25A30	33	0	33
COG3	285	151	134
LOC121820418	0	0	0
ERICH6B	17	0	17
CBY2	0	0	0
SIAH3	0	0	0
ZC3H13	3	1	2
CPB2	60	31	29
LCP1	197	94	103
TRNAR-CCU_18	150	73	77
LOC121820419	109	59	50
LRRC63	63	34	29
